latitude,longitude,event_date,elevation,slope
17.595443,73.36716,05-02-2007 00:00,236,13.76
34.956558,78.25932,08-01-2008 00:00,5191,14.72
24.742362,73.424396,06-05-2011 00:00,847,11.83
18.002636,96.948463,06-06-2007 00:00,112,9.25
34.491781,69.768835,11-02-2009 00:00,1283,5.03
24.596735,92.184844,22-03-2009 00:00,29,11.5
30.540899,92.434525,25-04-2014 00:00,5287,24.93
34.055697,64.193971,07-01-2014 00:00,2560,10.78
23.959146,93.18589,25-06-2015 00:00,631,32.32
38.396721,72.670124,28-06-2017 00:00,3628,32.55
28.453536,67.285492,09-07-2012 00:00,230,12.17
36.16589,92.520611,28-10-2007 00:00,4221,25.89
6.99126,80.478635,24-08-2009 00:00,399,16.43
29.151415,69.677972,19-02-2010 00:00,707,7.91
31.128772,85.727054,19-06-2017 00:00,4845,6.69
33.425531,90.466311,30-05-2015 00:00,5061,7.18
33.916441,95.543028,26-05-2017 00:00,5213,28.63
20.276598,80.37183,19-10-2015 00:00,285,12.4
34.905913,67.784794,17-03-2010 00:00,3611,19.47
36.574165,90.392947,12-10-2011 00:00,4745,8.87
33.482687,81.497584,17-04-2014 00:00,5038,27.94
33.505005,80.967737,12-08-2010 00:00,5306,35.78
36.946902,77.959246,08-11-2009 00:00,3237,18.88
37.128569,83.060526,02-02-2011 00:00,1432,7.86
22.408196,97.60077,16-12-2011 00:00,900,5.46
31.387063,79.946643,19-10-2013 00:00,3847,21.42
23.656284,94.703287,26-06-2017 00:00,259,11.02
27.770309,92.431399,27-02-2015 00:00,5153,5.89
25.072503,70.525447,15-04-2009 00:00,114,6.82
29.271407,61.017632,18-04-2007 00:00,1745,22.43
32.055327,94.107732,19-11-2014 00:00,4451,5.94
16.816387,73.883867,30-09-2012 00:00,714,6.48
33.711571,69.559251,27-12-2011 00:00,2947,27.57
20.118248,80.847059,10-09-2009 00:00,450,21.09
31.826376,74.436528,20-02-2015 00:00,214,5.62
31.62769,92.776784,15-09-2012 00:00,5005,17.65
7.382246,80.063184,10-10-2007 00:00,35,6.37
24.189059,91.980057,29-06-2007 00:00,61,6.86
22.881904,77.07236,28-10-2013 00:00,504,6.79
29.647251,66.817076,13-03-2014 00:00,2081,5.66
19.985004,73.35876,13-03-2009 00:00,422,14.5
34.721859,95.013065,27-05-2014 00:00,4597,8.64
22.492292,78.365501,15-12-2011 00:00,964,10.11
22.913715,74.18677,10-02-2009 00:00,325,5.47
24.825746,94.377435,11-08-2014 00:00,1027,31.83
33.189181,86.010912,18-01-2009 00:00,5493,6.51
36.531011,69.881629,12-12-2008 00:00,1353,36.58
33.774084,74.385603,05-12-2007 00:00,3320,44.14
34.111761,87.995846,03-11-2016 00:00,5419,17.03
27.637195,93.367848,24-10-2010 00:00,3171,46.91
34.6133,82.132114,29-08-2016 00:00,5346,17.49
30.199097,96.649429,11-08-2014 00:00,5134,13.81
37.034657,71.470782,18-10-2013 00:00,3209,29.08
26.586246,97.499337,18-01-2015 00:00,562,27.34
35.666703,67.875317,22-03-2011 00:00,2314,10.27
35.063349,66.137849,12-02-2014 00:00,3507,12.12
35.81065,92.21134,11-05-2013 00:00,4866,12.66
27.77219,60.496498,22-06-2008 00:00,1086,17.61
29.007752,74.850712,25-10-2012 00:00,205,9.5
35.46217,67.240192,02-06-2008 00:00,3900,11.74
27.769476,93.851723,16-12-2011 00:00,787,31.2
26.341414,61.043725,17-11-2014 00:00,764,21.82
31.377708,87.271062,04-02-2014 00:00,4882,6.79
32.426982,91.465518,09-05-2017 00:00,5296,14
35.273095,74.387268,03-12-2009 00:00,3468,38.58
19.439876,78.241885,13-09-2007 00:00,474,19.68
27.221839,91.377998,04-10-2008 00:00,1404,29.44
26.299958,65.467019,30-05-2009 00:00,426,14.91
26.896205,91.627143,22-06-2016 00:00,1530,34.3
32.202823,88.570585,10-07-2013 00:00,5205,10.14
35.166061,65.240171,16-04-2013 00:00,2645,7.64
35.427889,78.163689,15-08-2015 00:00,5341,5.09
37.726556,94.891372,14-12-2013 00:00,3096,12.32
26.114893,94.96097,15-05-2012 00:00,1160,6.48
12.817104,75.8321,23-11-2011 00:00,928,12.25
38.506684,73.062459,25-05-2011 00:00,3858,28.21
36.10794,94.435686,26-03-2016 00:00,4235,38.46
21.292544,83.079909,15-05-2010 00:00,258,7.6
13.715506,75.406617,26-04-2016 00:00,649,5.36
32.808224,69.898911,20-04-2016 00:00,1689,19.41
32.710145,76.76579,03-09-2016 00:00,5081,33.36
38.889858,77.275632,10-07-2013 00:00,1182,5.28
28.762848,93.776368,11-04-2011 00:00,4383,20.87
18.765123,94.822335,13-06-2012 00:00,424,22.25
29.154845,88.297612,20-12-2008 00:00,4596,29.81
20.977096,85.499621,23-01-2011 00:00,167,23.68
34.57885,89.375628,19-07-2016 00:00,5184,7.03
30.212636,86.697058,27-09-2009 00:00,5494,22.89
34.853999,89.588229,26-02-2007 00:00,5325,8.55
29.677138,84.357461,14-05-2011 00:00,5338,26.03
20.542142,84.801778,12-09-2015 00:00,520,41.21
13.625949,75.91065,11-05-2014 00:00,848,7.45
29.470717,64.064982,05-03-2014 00:00,1578,14.32
29.664567,88.2287,24-12-2014 00:00,5141,23.05
30.410814,93.897248,14-08-2017 00:00,4945,37.87
32.201344,83.666032,03-01-2014 00:00,4910,32.99
33.548917,86.61775,29-08-2008 00:00,5201,8.55
35.210297,71.278597,18-05-2017 00:00,2426,37.36
31.247226,90.911296,08-07-2009 00:00,5074,11.87
23.927989,73.379956,21-06-2013 00:00,337,11.3
37.81,66.984982,21-07-2016 00:00,659,10.76
28.807875,93.728091,03-11-2008 00:00,4575,35.33
27.681969,94.519755,28-05-2009 00:00,465,32.85
25.961119,61.181263,01-11-2014 00:00,352,17.37
29.042137,80.201034,27-05-2010 00:00,747,15.15
31.994794,78.329585,03-08-2016 00:00,5221,24.11
38.96898,83.698052,27-10-2013 00:00,1101,6.2
31.22334,70.228634,24-12-2012 00:00,587,11.96
36.547562,73.424678,13-01-2014 00:00,2662,28.62
26.538678,69.568096,10-12-2008 00:00,57,9.84
31.960089,81.677274,03-08-2007 00:00,5217,24
22.667446,82.209347,10-08-2016 00:00,577,28.98
30.033393,95.904419,12-10-2007 00:00,5036,35.43
30.644889,67.595673,05-01-2008 00:00,2551,9.46
34.478536,96.413998,11-12-2009 00:00,4750,7.06
6.981064,81.228873,28-07-2013 00:00,411,15.6
30.70594,65.530277,20-09-2015 00:00,1193,7.07
26.369579,65.835588,26-12-2012 00:00,396,7.65
27.748757,96.057196,13-03-2011 00:00,185,5.23
31.837958,78.383574,22-02-2012 00:00,3705,36.93
11.633012,76.140103,08-01-2008 00:00,747,9.19
34.063362,87.983354,02-06-2010 00:00,5305,24.19
33.749154,63.365766,21-10-2015 00:00,2703,11.68
31.803793,78.739693,08-07-2015 00:00,3427,27.78
32.722459,65.642648,27-03-2007 00:00,1572,35.27
32.618267,94.617277,15-04-2012 00:00,4908,18.61
37.699982,87.842153,08-10-2009 00:00,4800,30.62
26.896523,65.088188,23-03-2016 00:00,1232,5.34
33.067265,97.171731,16-12-2012 00:00,3609,24.19
33.828003,70.680686,21-04-2014 00:00,2077,8
30.905371,78.349034,19-10-2009 00:00,1815,30.87
36.044486,70.0098,27-03-2013 00:00,2454,18.64
33.90606,76.682618,30-09-2008 00:00,3730,30.97
30.590188,85.722668,05-07-2016 00:00,4890,16.95
29.310571,86.931265,24-12-2012 00:00,5001,20.11
31.520877,95.594734,24-11-2008 00:00,4395,19.09
28.838531,87.586945,31-03-2017 00:00,5733,31.91
12.412754,92.797552,22-03-2013 00:00,72,10.5
17.570765,74.63994,17-09-2014 00:00,801,9.65
29.726303,85.17122,03-08-2014 00:00,5550,18.37
35.282473,68.820168,03-03-2009 00:00,4224,23.99
35.160004,96.00642,04-11-2007 00:00,4507,10.65
37.65077,70.45168,24-09-2016 00:00,2472,16.29
3.778274,97.27684,27-02-2008 00:00,2659,30.96
35.017462,78.184434,27-02-2015 00:00,5126,36.9
38.885748,80.23623,23-09-2007 00:00,1176,8.47
34.25692,83.674547,26-02-2016 00:00,5068,7.03
37.16046,89.603786,11-02-2010 00:00,4293,7.68
38.824094,75.352592,03-10-2013 00:00,2317,5.63
35.349787,84.638547,25-09-2010 00:00,4824,5.42
22.863047,81.760124,17-12-2009 00:00,921,6.08
26.746481,86.859499,02-07-2007 00:00,146,9.64
38.559101,95.51681,09-04-2013 00:00,4342,19.88
26.269173,96.441355,06-04-2013 00:00,382,12.96
17.37803,97.527998,29-01-2008 00:00,45,5.36
34.586707,76.503603,29-03-2015 00:00,3650,22.59
35.776846,62.842309,09-05-2015 00:00,581,11.63
30.536786,97.023911,16-06-2007 00:00,5013,6.94
21.195282,94.624659,19-01-2016 00:00,221,6.06
31.921728,84.088344,18-05-2007 00:00,4557,5.51
22.929438,83.011485,19-04-2014 00:00,585,18.65
34.172391,70.360396,28-08-2016 00:00,1538,12.86
27.633354,93.182544,23-02-2016 00:00,1954,28.66
37.281869,84.058814,29-09-2010 00:00,1694,19.64
25.949927,64.318248,13-01-2011 00:00,745,17.26
29.241932,89.706858,06-04-2017 00:00,4737,17.31
36.876141,77.650664,17-02-2014 00:00,3954,55.67
36.186049,92.963535,26-07-2016 00:00,4773,24.75
23.852533,83.43482,06-01-2012 00:00,470,5.82
34.269073,64.01087,02-01-2016 00:00,2297,19.17
38.960278,90.148201,30-11-2010 00:00,3328,38.13
4.464177,96.389291,31-05-2013 00:00,195,10.57
27.870614,94.482209,01-07-2009 00:00,878,40.25
21.578812,96.546778,13-12-2011 00:00,1119,23.26
27.136425,63.005655,18-05-2011 00:00,1091,7.37
30.502051,95.321711,31-10-2015 00:00,4595,33.24
24.322153,93.811838,27-06-2007 00:00,841,16.37
6.697461,80.134769,12-01-2013 00:00,6,5.31
21.797814,80.542595,31-08-2008 00:00,552,5.59
36.728853,63.400989,13-01-2008 00:00,593,8.81
35.810823,67.549127,28-07-2011 00:00,2269,24.68
28.591341,87.77817,27-02-2015 00:00,4484,14.13
18.557603,95.942834,17-11-2007 00:00,357,10.98
29.795456,91.695597,20-07-2011 00:00,4472,22.57
5.180598,95.78937,20-03-2013 00:00,846,24.35
34.69846,73.634998,15-05-2014 00:00,2755,39.3
26.090245,94.616238,17-01-2015 00:00,1268,17.25
29.970914,94.968124,24-02-2009 00:00,3763,39.51
16.592045,73.688693,29-05-2017 00:00,27,9.56
35.616005,82.248628,24-03-2015 00:00,5174,20.23
18.932593,74.471516,05-11-2009 00:00,755,17.32
12.525544,78.153171,06-04-2014 00:00,517,23.23
17.953915,97.39185,05-02-2010 00:00,466,29.86
22.522836,96.969409,27-11-2014 00:00,768,8.07
36.536673,87.729278,14-06-2011 00:00,5116,10.72
34.853759,76.493882,28-01-2008 00:00,5214,15.22
31.249643,64.252427,10-09-2012 00:00,735,5.04
27.140553,89.884035,19-11-2012 00:00,2523,10.38
18.909251,75.347405,24-12-2010 00:00,705,6.49
11.738382,78.597788,09-08-2016 00:00,851,5.42
35.272726,67.192619,02-08-2008 00:00,2938,27.67
29.632729,84.715496,07-05-2011 00:00,5124,5.1
35.615533,63.599551,05-02-2007 00:00,748,15.35
31.162689,90.277646,30-11-2007 00:00,5367,9.95
36.070471,82.929983,02-10-2012 00:00,5030,8.01
32.776761,92.359774,16-03-2011 00:00,5720,27
24.47552,82.756651,09-11-2010 00:00,383,17.52
26.844088,60.774736,23-04-2017 00:00,1139,14.02
30.791482,77.379238,23-12-2016 00:00,1569,8.79
34.555971,91.567665,25-05-2010 00:00,5059,6.75
28.062887,92.556226,01-12-2007 00:00,5629,39.36
37.720293,72.377952,10-07-2010 00:00,3291,35.83
22.758721,96.693409,12-09-2011 00:00,1034,6.85
34.331509,85.970901,19-06-2009 00:00,5720,7.82
37.842396,75.443832,14-04-2013 00:00,3009,8.34
4.563069,97.865273,29-08-2013 00:00,67,18.45
34.716273,85.613774,24-05-2011 00:00,5216,5.47
35.462182,92.189053,31-05-2015 00:00,4903,5.57
35.756482,70.763264,07-11-2008 00:00,3707,21.67
34.643561,88.98816,26-02-2008 00:00,5052,8.19
37.281794,91.242412,15-03-2007 00:00,4893,21.21
31.691489,87.39689,20-12-2014 00:00,5049,8.27
28.127638,94.343239,26-02-2016 00:00,1308,23.44
23.021984,75.01953,03-06-2010 00:00,418,5.1
33.679955,97.295282,26-01-2011 00:00,4539,5.69
28.232199,86.687753,27-06-2013 00:00,6130,39.77
20.684993,82.514249,02-03-2007 00:00,387,6.79
27.860423,82.738574,09-09-2013 00:00,363,9.56
30.386498,96.108182,05-02-2013 00:00,4868,15.32
32.026562,62.450415,10-02-2017 00:00,781,22.96
32.86976,78.001095,18-08-2011 00:00,5363,26.07
35.975333,83.140822,11-05-2007 00:00,5193,16.88
33.275663,65.784379,05-02-2015 00:00,2170,29.06
27.130636,67.124471,28-04-2007 00:00,944,40.68
37.601645,97.527809,08-06-2017 00:00,4361,41.24
35.001694,71.701013,10-04-2015 00:00,1518,22.49
33.636992,96.225081,03-05-2007 00:00,4877,15.99
27.949555,83.159669,27-03-2011 00:00,1080,27.54
26.374522,60.247206,16-08-2014 00:00,752,7.64
33.054759,66.21394,16-12-2010 00:00,2019,17.79
34.569573,95.534282,12-11-2007 00:00,4302,7.18
32.475607,79.501653,23-02-2014 00:00,5502,33.93
15.227261,74.231983,10-04-2012 00:00,81,9.05
30.647033,83.477495,15-06-2016 00:00,5286,7.66
26.025555,96.490613,22-10-2012 00:00,691,16.92
17.238467,73.465918,09-11-2011 00:00,189,14.13
31.742136,86.668451,16-11-2016 00:00,4822,9.41
36.310378,72.374287,12-01-2009 00:00,2810,37.01
33.082902,65.146993,06-03-2014 00:00,2738,21.84
29.941236,95.84641,28-01-2014 00:00,4523,50.82
21.766264,97.642101,18-05-2010 00:00,1051,13.16
22.02017,77.108384,14-01-2015 00:00,401,5.77
32.065434,94.154823,06-11-2012 00:00,5029,37.8
33.214185,65.141804,14-12-2015 00:00,1809,12.09
31.661954,85.093015,08-11-2007 00:00,5733,10.91
5.047579,95.593765,19-06-2012 00:00,1323,12.27
28.216925,86.51768,06-06-2008 00:00,5507,20.13
21.611488,81.706473,14-11-2008 00:00,256,5.96
37.619282,87.571468,27-04-2016 00:00,3971,21.77
25.599382,71.788738,13-08-2016 00:00,107,5.17
31.081452,76.669318,18-04-2017 00:00,342,7.38
29.745501,81.308116,10-03-2013 00:00,2741,37.38
21.85493,93.044175,06-04-2013 00:00,673,24.04
30.141832,88.483134,14-08-2008 00:00,5143,10.99
18.619062,97.673142,14-09-2008 00:00,594,15.13
30.175568,82.259604,02-08-2010 00:00,5300,11.45
30.120835,79.386104,03-08-2017 00:00,1352,13.33
34.500939,95.660103,09-04-2007 00:00,4718,22.05
34.637008,93.280308,19-12-2014 00:00,4638,5.8
31.884544,82.042974,28-09-2012 00:00,4853,24.19
23.777775,97.176069,06-04-2017 00:00,300,7.6
29.832252,84.428804,08-11-2007 00:00,5153,9.95
28.199336,61.138808,16-12-2011 00:00,1716,18.72
27.333564,90.31331,16-01-2016 00:00,3738,32.64
21.880941,94.509137,26-05-2015 00:00,436,9.39
28.410655,93.159391,05-03-2008 00:00,2912,24.95
28.339626,91.376383,28-04-2015 00:00,4422,6.23
27.660835,88.208349,25-12-2010 00:00,5217,11.6
29.761174,69.911031,08-07-2011 00:00,1375,24.14
32.319912,93.668113,18-08-2014 00:00,4981,20.43
29.918331,91.997935,20-08-2017 00:00,4751,21.25
36.187429,81.553735,22-09-2011 00:00,2842,17.57
35.763496,96.625212,13-04-2015 00:00,4624,24.21
33.635772,81.743166,02-05-2011 00:00,5508,24.73
18.844244,80.567727,28-12-2008 00:00,365,10.32
32.533945,81.07873,12-11-2008 00:00,5060,21.3
29.748516,81.303544,16-11-2008 00:00,2318,47.2
36.379962,92.956022,04-02-2014 00:00,4283,30.07
30.00883,84.732775,17-03-2008 00:00,5842,37.29
27.476964,84.492642,28-08-2007 00:00,644,8.49
28.925996,65.984726,13-04-2008 00:00,1817,25.02
30.321092,82.170116,23-11-2008 00:00,6118,10.34
25.987817,62.108545,28-11-2011 00:00,367,5.78
37.96493,70.739029,28-05-2016 00:00,3179,35.58
33.096465,66.436909,07-09-2007 00:00,2512,17.51
23.005871,93.689138,06-12-2010 00:00,1697,36.15
35.90569,84.049193,11-04-2010 00:00,5244,12.12
21.11398,95.477378,27-06-2016 00:00,252,8.44
38.380954,89.635644,17-10-2011 00:00,4366,15.31
38.118185,72.301294,01-01-2014 00:00,3334,29.56
25.610236,94.158026,10-10-2015 00:00,1326,11.87
38.240096,71.90246,05-11-2009 00:00,4552,42.89
27.140956,87.756462,05-08-2007 00:00,1081,27.23
28.076474,67.347025,22-10-2015 00:00,304,13.96
20.45476,76.115425,25-08-2017 00:00,661,7.62
35.518014,81.12989,21-09-2010 00:00,6272,16.62
36.332744,82.298879,13-04-2016 00:00,4572,34.7
34.571756,66.503455,05-09-2014 00:00,3206,18.02
28.682545,96.926829,03-02-2010 00:00,3829,38.08
36.080987,94.014399,05-08-2016 00:00,5045,29.02
29.59397,85.049577,09-12-2008 00:00,5189,24.23
24.64523,97.596649,10-04-2015 00:00,1260,20.41
36.344662,75.871916,30-05-2013 00:00,4502,28.5
30.326177,83.592867,19-09-2008 00:00,4963,14.09
25.614724,91.321348,25-02-2014 00:00,1460,12.87
11.268383,78.307028,28-07-2007 00:00,940,37.4
20.883625,73.707972,13-07-2017 00:00,352,12.91
34.566074,72.985422,06-08-2010 00:00,1529,15.4
36.006103,96.412435,12-06-2011 00:00,4225,22.09
28.742723,64.061031,26-08-2012 00:00,825,9.02
28.328606,97.956,26-09-2008 00:00,4820,61.49
34.147587,85.313166,22-09-2010 00:00,5081,7.6
13.116231,78.868641,22-06-2007 00:00,455,8.27
36.638371,70.699479,18-01-2008 00:00,3457,27.84
32.389696,66.946391,13-01-2014 00:00,1913,12.89
33.568741,63.285847,24-02-2011 00:00,2063,15.68
23.918129,95.244659,13-12-2014 00:00,253,5.88
29.84403,97.092074,02-01-2015 00:00,4809,25.79
29.7104,83.656374,10-06-2008 00:00,4809,8.09
22.706861,97.474929,30-05-2011 00:00,473,8.41
33.631558,70.749663,12-12-2015 00:00,1650,27.41
38.630469,67.518744,23-12-2010 00:00,3676,49.11
25.101399,70.689077,19-08-2014 00:00,154,5.6
34.887763,62.253875,11-04-2017 00:00,1104,10.88
27.417683,86.604709,19-01-2011 00:00,1919,22.07
26.474285,63.457283,15-02-2014 00:00,891,7.7
27.208605,87.466436,27-12-2014 00:00,2677,21.42
38.063593,91.515453,30-04-2013 00:00,3235,9.08
10.388365,76.46925,23-09-2007 00:00,98,10.16
22.893009,84.913076,29-04-2016 00:00,545,16.72
32.120951,81.89686,03-02-2009 00:00,4595,7.38
34.511769,66.231222,26-12-2008 00:00,2928,19.72
32.477474,73.402217,14-11-2008 00:00,216,7.98
31.454265,82.179329,19-05-2013 00:00,4995,8.39
29.820129,67.131881,13-12-2009 00:00,2271,23.83
37.907502,86.702296,01-03-2010 00:00,4047,24.61
29.376635,87.964595,20-12-2014 00:00,3952,8.26
33.293923,75.116595,26-11-2007 00:00,1451,37.4
36.317851,85.112985,05-06-2011 00:00,4908,11.19
32.325199,94.72633,29-10-2011 00:00,4767,5.64
27.439588,91.804664,10-08-2013 00:00,2840,44.72
28.762145,61.398446,20-01-2008 00:00,1397,8.66
36.666917,71.818066,01-06-2013 00:00,2946,35.7
35.986848,67.362745,16-01-2007 00:00,1675,27.48
36.181332,93.231073,27-05-2017 00:00,5358,29.16
36.82707,90.761788,13-02-2007 00:00,4621,15.24
36.959603,72.503834,03-04-2017 00:00,4565,29.36
27.733798,66.584051,19-05-2013 00:00,1539,43.6
31.150967,92.530631,28-03-2014 00:00,4961,8.61
24.611407,93.457644,07-10-2009 00:00,1037,11.7
12.286477,75.515829,03-08-2009 00:00,593,23.66
19.544815,73.818008,13-07-2014 00:00,665,30.91
29.130083,94.398703,26-04-2010 00:00,3394,36.41
33.111854,74.57179,19-02-2011 00:00,679,9.76
37.135784,66.676113,22-05-2015 00:00,292,6.55
36.829844,71.259482,15-10-2011 00:00,4554,46.04
29.321447,75.185187,08-11-2012 00:00,215,11.84
28.380072,87.086007,09-05-2007 00:00,4753,14.98
37.992628,72.141192,16-01-2010 00:00,4152,5.44
31.418977,91.083855,19-04-2015 00:00,4833,20.86
32.558366,89.505559,15-02-2011 00:00,5048,16.38
37.993648,72.412093,07-04-2010 00:00,5078,56.21
34.18402,82.542586,06-01-2010 00:00,5071,6.81
34.020978,69.841885,19-02-2013 00:00,2807,12.29
34.074656,67.866942,28-12-2008 00:00,3484,16.14
37.813746,72.609275,26-10-2008 00:00,3609,13.15
35.085579,61.453296,14-06-2010 00:00,1250,34.38
34.031182,91.774487,25-01-2011 00:00,4819,9.59
32.970242,81.270523,11-05-2008 00:00,4816,7.19
28.935085,82.504972,26-04-2015 00:00,2151,44.7
30.913872,94.748429,07-09-2015 00:00,4556,38.79
38.292492,87.832494,26-04-2011 00:00,2472,8.12
31.070198,85.267314,27-06-2011 00:00,4650,7.14
14.267086,77.987384,21-09-2013 00:00,446,5.13
37.079301,77.308961,09-08-2009 00:00,2985,38.64
35.501227,96.281289,08-05-2010 00:00,4289,5.11
33.089372,94.720546,25-08-2017 00:00,4945,31.34
31.489384,92.852509,01-07-2007 00:00,4306,9.81
36.046214,76.414592,07-09-2010 00:00,4226,31.12
29.863182,68.538207,11-12-2009 00:00,1113,7.71
26.5329,60.068556,01-09-2012 00:00,1194,9.25
31.830385,69.800241,12-09-2007 00:00,1741,26.66
23.051734,97.500124,08-08-2011 00:00,819,11.91
28.886148,73.938367,07-02-2014 00:00,209,6.02
18.046053,96.674352,16-04-2012 00:00,21,5.08
29.64089,82.597742,05-12-2016 00:00,5710,39.86
25.46661,63.178193,20-02-2009 00:00,40,5.75
36.28527,60.732095,29-06-2009 00:00,588,5.01
28.772899,94.704828,01-05-2013 00:00,1729,41.54
36.388936,92.527018,12-08-2017 00:00,4448,13.6
38.702111,72.632238,09-03-2012 00:00,4172,33.25
33.795424,82.799574,25-10-2010 00:00,5335,12.42
32.191176,78.442242,01-12-2011 00:00,6056,30.03
32.550698,90.0113,28-09-2010 00:00,4792,8.1
27.428186,96.199754,17-05-2017 00:00,322,5.69
30.64879,79.455898,31-01-2008 00:00,4422,45.19
19.259895,83.497542,11-11-2016 00:00,318,8.73
36.953793,63.437109,31-05-2008 00:00,498,5.26
33.33294,75.661728,22-09-2011 00:00,2247,26.97
19.44085,84.21788,27-01-2013 00:00,574,10.36
17.79447,76.243663,16-03-2017 00:00,547,5.14
23.168432,97.101987,12-02-2008 00:00,1540,20.9
32.137165,60.124923,04-03-2010 00:00,1938,18.5
28.916801,94.375032,06-08-2014 00:00,3822,22.58
18.627387,94.69916,03-06-2012 00:00,684,5.54
36.43927,69.499237,26-01-2008 00:00,1374,16.62
32.580712,95.017329,12-07-2007 00:00,4873,19.45
28.080137,96.255613,25-12-2013 00:00,1947,61.83
21.987013,96.513993,12-06-2015 00:00,1151,5.43
24.494851,73.893781,09-09-2016 00:00,517,24.86
31.052897,87.626388,08-06-2016 00:00,4977,31.47
34.060233,95.375455,14-09-2014 00:00,5118,25.81
22.977927,97.305937,22-11-2009 00:00,1070,21.19
30.445493,86.481257,23-09-2016 00:00,5634,26.66
26.219636,66.653332,19-04-2012 00:00,737,37.85
29.946364,60.58597,12-03-2010 00:00,1781,11.75
23.282292,86.038863,26-06-2017 00:00,464,6.31
26.921092,73.314809,03-07-2013 00:00,323,5.08
25.236866,91.723241,24-09-2009 00:00,1150,6.81
27.150507,86.520541,01-03-2008 00:00,1125,26.33
31.547686,86.833947,01-07-2007 00:00,5468,7.8
29.760028,81.34682,11-04-2017 00:00,3319,40.31
21.496805,75.697392,28-09-2010 00:00,513,7.21
36.597425,72.846319,29-08-2007 00:00,3624,36.63
33.277054,79.274996,22-02-2012 00:00,5842,6.28
34.251126,78.624744,16-08-2009 00:00,5555,16.23
18.064747,73.52942,14-08-2009 00:00,133,19.69
18.396636,97.20597,28-12-2007 00:00,842,15.32
30.319333,85.0716,06-06-2012 00:00,5314,24.72
36.78744,89.093542,16-11-2010 00:00,4726,6.96
20.647835,80.385937,03-08-2017 00:00,311,22.69
34.180972,96.519536,03-10-2012 00:00,4422,10.98
37.247649,76.546464,08-01-2009 00:00,4213,33.26
30.075128,65.458739,14-10-2008 00:00,1013,11.72
36.575278,83.956223,13-08-2014 00:00,4229,45.67
31.191697,66.067637,26-08-2015 00:00,1157,5.98
34.618614,68.54884,18-11-2010 00:00,3864,19.1
29.823371,92.555574,20-08-2011 00:00,5147,32.03
19.815604,83.704747,08-08-2007 00:00,415,14
38.304682,77.896462,03-12-2013 00:00,1222,8.65
27.433753,89.032236,14-03-2008 00:00,3487,26.36
15.032696,74.583178,08-06-2014 00:00,214,17.7
34.442594,94.755408,27-10-2008 00:00,4745,9.24
35.280059,63.560896,24-06-2008 00:00,835,5.42
29.914716,88.330834,18-03-2014 00:00,5595,7.01
23.756781,68.962263,20-07-2017 00:00,22,6.08
37.354829,96.095659,06-05-2013 00:00,3471,18.24
4.390431,97.426665,11-11-2011 00:00,513,14.14
36.637415,71.399139,27-02-2017 00:00,2998,12.21
38.018164,76.536083,29-04-2007 00:00,2081,25.32
31.30627,68.845791,17-09-2014 00:00,2031,8.19
32.108474,79.44092,23-08-2011 00:00,4699,21.27
33.823505,81.13355,02-12-2014 00:00,5228,29.35
19.780761,94.648298,14-09-2013 00:00,269,5.96
21.18458,82.918942,17-05-2015 00:00,247,11.07
35.349728,91.383299,06-10-2016 00:00,5040,11.99
25.913254,69.475677,03-01-2011 00:00,28,8.29
38.930367,67.979061,17-04-2015 00:00,2282,33.68
34.958309,95.928037,20-11-2008 00:00,4686,7.78
32.98663,84.22765,16-09-2016 00:00,5187,6.46
34.126514,63.166848,27-07-2014 00:00,1690,38.89
30.926342,83.834832,15-04-2009 00:00,5308,5.42
28.048585,88.685208,27-10-2010 00:00,5054,6.35
21.170606,96.522274,17-06-2009 00:00,1335,14.12
29.989226,65.740331,09-07-2011 00:00,992,8.6
38.945631,92.144043,15-03-2013 00:00,3487,21.41
31.093263,81.88354,17-01-2011 00:00,5333,8.27
29.382362,94.013641,10-11-2013 00:00,4531,22.71
16.342328,73.933686,13-06-2010 00:00,966,10.95
34.222021,66.029594,27-09-2009 00:00,2906,31.07
25.618969,65.585325,13-05-2013 00:00,169,22.99
34.309199,77.953222,21-12-2016 00:00,3627,27
37.502296,71.730168,07-11-2010 00:00,2957,25.73
34.144694,76.301761,27-06-2012 00:00,5029,37.9
34.333783,68.793582,04-09-2013 00:00,2325,5.74
31.071073,74.213331,10-09-2014 00:00,185,8.4
30.653334,88.223432,25-01-2009 00:00,5193,8.04
32.562287,90.111708,21-05-2010 00:00,4824,17.75
20.055168,95.693775,15-07-2016 00:00,401,24.98
37.614096,72.727414,08-05-2010 00:00,5084,7.27
36.013476,85.519252,22-07-2013 00:00,4971,5.9
37.592348,78.442051,03-10-2009 00:00,1337,5.82
34.041585,69.303197,22-07-2008 00:00,2604,5.34
33.442161,91.255793,19-01-2012 00:00,5338,13.9
27.271626,63.042226,26-07-2011 00:00,1974,20.36
36.42574,93.396851,21-03-2014 00:00,3428,13.21
8.588655,77.150276,29-04-2008 00:00,131,5.58
31.835056,70.048662,05-03-2008 00:00,623,13.14
38.966244,84.034185,11-07-2017 00:00,1099,10.65
36.184376,93.559614,22-10-2012 00:00,4913,27.73
29.696616,82.759123,26-08-2008 00:00,5040,14.65
28.786215,81.124332,15-04-2012 00:00,788,13.92
32.282399,79.090112,15-01-2010 00:00,4730,16.07
21.412589,73.278084,21-05-2008 00:00,108,6.15
19.671106,80.861161,06-09-2014 00:00,478,5.75
